"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","hnr05","hnr15","hnr25","hnr35","strF0","sF1","sF2","sB1","sB2","energy","soe"
101,"02","f3","duh","2","u","breathy","L",194,4.163,1.263,6.702,2.365,24.032,23.712,27.517,12.646,19.227,32.655,45.075,50.911,52.311,225.966,352.801,1517.742,122.255,468.566,0.094,0.064
101,"03","f3","duh","2","u","breathy","L",194,3.16,1.858,6.852,-2.676,31.646,23.325,24.36,9.396,19.571,30.407,42.829,50.054,51.611,219.676,323.341,1307.187,107.023,171.709,0.119,0.075
101,"04","f3","duh","2","u","breathy","L",194,3.057,1.68,7.239,-5.606,34.264,21.981,22.534,10.037,19.093,29.914,42.459,49.34,51.023,212.165,346.968,1191.002,110.512,182.094,0.091,0.066
101,"05","f3","duh","2","u","breathy","L",194,9.277,1.236,5.678,-9.921,33.978,16.972,23.905,12.285,18.163,26.331,39.185,47.895,50.471,207.924,388.536,1042.979,52.754,206.498,0.11,0.067
101,"06","f3","duh","2","u","breathy","L",194,11.881,1.212,4.643,-12.475,32.249,13.895,25.728,13.885,18.008,29.215,41.677,48.606,51.041,203.855,391.163,1051.198,68.955,417.144,0.1,0.044
101,"07","f3","duh","2","u","breathy","L",194,7.686,-0.188,1.523,-9.328,34.882,15.385,24.183,8.924,17.475,26.936,39.404,45.946,48.4,206.579,300.338,716.073,124.715,595.777,0.081,0.065
101,"08","f3","duh","2","u","breathy","L",194,-0.367,-1.94,-0.192,-7.996,41.241,11.52,19.096,5.446,16.606,21.032,34.38,41.093,44.104,208.127,292.7,665.437,133.656,511.96,0.057,0.049
101,"09","f3","duh","2","u","breathy","L",194,6.763,-3.753,-8.14,-5.267,39.823,17.964,22.468,3.5,13.615,20.619,33.5,40.597,43.923,213.357,366.638,548.976,123.236,1078.184,0.034,0.029
101,"10","f3","duh","2","u","breathy","L",194,12.347,-5.656,-14.162,-9.03,42.221,18.257,23.959,-2.343,13.229,23.561,37.097,41.941,44.614,215.206,357.466,678.866,114.128,910.199,0.024,0.019
1010,"01","f8","duh","3","u","breathy","L",116,9.368,1.041,2.438,-6.455,34.91,12.702,28.426,8.625,15.292,24.76,39.674,45.265,47.969,161.542,312.81,1886.596,82.359,149.992,0.06,0.043
1010,"02","f8","duh","3","u","breathy","L",116,9.368,1.041,2.438,-6.455,34.91,12.702,28.426,8.625,15.292,24.76,39.674,45.265,47.969,162.523,313.213,1760.91,65.278,520.652,0.087,0.068
1010,"03","f8","duh","3","u","breathy","L",116,10.347,1.866,0.952,0.262,27.937,11.006,30.016,12.384,15.908,26.478,42.068,46.855,48.432,156.382,321.61,1491.471,45.76,754.336,0.082,0.05
1010,"04","f8","duh","3","u","breathy","L",116,8.941,0.548,1.086,-3.264,31.91,9.963,29.53,9.438,15.322,26.418,41.364,46.908,48.534,151.322,324.447,1400.271,41.748,484.91,0.069,0.035
1010,"05","f8","duh","3","u","breathy","L",116,8.06,0.112,3.276,-6.107,33.614,11.247,29.093,8.749,16.135,26.492,40.583,47.092,49.076,148.082,338.776,1383.046,65.667,365.745,0.059,0.048
1010,"06","f8","duh","3","u","breathy","L",116,9.625,1.316,5.107,-7.658,33.018,15.313,30.415,9.842,15.503,25.999,40.393,46.144,48.911,144.349,312.836,1458.799,76.102,522.959,0.056,0.054
1010,"07","f8","duh","3","u","breathy","L",116,12.166,2.199,2.505,-6.683,33.804,15.222,30.825,9.844,14.817,23.065,38.742,43.965,47.226,144.36,275.709,1482.471,90.5,414.199,0.048,0.064
1010,"08","f8","duh","3","u","breathy","L",116,11.173,1.939,1.947,-8.192,37.565,14.508,28.191,8.427,14.72,22.109,37.758,43.067,46.507,143.216,221.153,1442.834,115.829,334.938,0.039,0.058
1010,"09","f8","duh","3","u","breathy","L",116,5.933,-0.142,1.288,-9.41,42.164,10.756,21.942,4.047,14.989,23.771,38.149,43.035,46.929,142.771,163.028,1413.16,63.257,285.762,0.03,0.055
1010,"10","f8","duh","3","u","breathy","L",116,5.933,-0.142,1.288,-9.41,42.164,10.756,21.942,4.047,14.989,23.771,38.149,43.035,46.929,142.123,163.028,1413.16,63.257,285.762,0.03,0.027
1011,"01","f8","gwanhax","1","a","modal","F",105,8.327,4.303,-14.919,15.741,32.333,13.106,16.433,5.231,21.886,46.842,48.216,48.678,48.339,166.784,308.941,1682.914,237.15,209.546,0.146,0.033
1011,"02","f8","gwanhax","1","a","modal","F",105,8.327,4.303,-14.919,15.741,32.333,13.106,16.433,5.231,21.886,46.842,48.216,48.678,48.339,170.73,331.059,1697.329,262.805,382.469,0.151,0.072
1011,"03","f8","gwanhax","1","a","modal","F",105,12.456,4.304,-17.981,13.347,32.281,13.207,18.531,2.952,21.886,46.842,48.216,48.678,48.339,171.101,331.921,1727.602,294.521,388.597,0.154,0.074
1011,"04","f8","gwanhax","1","a","modal","F",105,12.731,4.511,-18.201,14.46,30.913,13.467,19.686,3.647,24.901,47.612,49.525,51.412,51.63,170.518,330.14,1754.322,283.75,336.589,0.157,0.077
1011,"05","f8","gwanhax","1","a","modal","F",105,11.519,4.613,-17.644,16.061,30.349,13.125,19.517,4.36,23.422,47.109,48.596,50.087,49.685,169.408,306.399,1726.094,226.904,156.875,0.157,0.076
1011,"06","f8","gwanhax","1","a","modal","F",105,7.889,4.284,-15.357,16.183,33.319,12.089,15.407,4.765,21.951,48.291,49.002,48.969,48.217,168.382,290.484,1698.176,197.922,84.517,0.152,0.078
1011,"07","f8","gwanhax","1","a","modal","F",105,4.723,4.04,-12.994,16.48,34.625,12.579,12.86,6.356,21.145,48.135,48.607,47.96,47.397,167.18,278.499,1670.903,183.361,89.884,0.144,0.081
1011,"08","f8","gwanhax","1","a","modal","F",105,4.456,4.058,-12.165,17.201,32.157,13.601,14.505,6.433,20.102,46.507,47.793,47.437,47.031,165.742,303.864,1611.747,252.272,131.916,0.129,0.08
1011,"09","f8","gwanhax","1","a","modal","F",105,8.311,4.318,-12.767,14.234,32.504,13.844,16.512,6.041,19.003,41.41,44.48,45.195,45.227,164.889,301.911,1565.715,196.867,107.662,0.11,0.077
1011,"10","f8","gwanhax","1","a","modal","F",105,8.311,4.318,-12.767,14.234,32.504,13.844,16.512,6.041,19.003,41.41,44.48,45.195,45.227,161.823,301.911,1565.715,196.867,107.662,0.11,0.042
1012,"01","f8","gwanhax","1","a","modal","L",66,8.535,2.717,-11.672,12.669,28.391,11.571,10.849,8.444,21.556,41.957,43.522,44.738,45.905,157.608,345.365,1625.807,219.469,110.405,0.142,0.036
1012,"02","f8","gwanhax","1","a","modal","L",66,8.535,2.717,-11.672,12.669,28.391,11.571,10.849,8.444,21.556,41.957,43.522,44.738,45.905,162.143,354.505,1567.466,428.335,183.681,0.142,0.067
1012,"03","f8","gwanhax","1","a","modal","L",66,8.535,2.717,-11.672,12.669,28.391,11.571,10.849,8.444,21.556,41.957,43.522,44.738,45.905,161.023,372.305,1569.504,366.943,134.908,0.157,0.062
1012,"04","f8","gwanhax","1","a","modal","L",66,8.535,2.717,-11.672,12.669,28.391,11.571,10.849,8.444,21.556,41.957,43.522,44.738,45.905,160.063,359.092,1581.911,235.841,91.217,0.15,0.056
1012,"05","f8","gwanhax","1","a","modal","L",66,6.903,2.828,-11.354,13.959,26.396,12.799,13.876,8.102,21.556,41.957,43.522,44.738,45.905,160.542,349.32,1613.469,190.376,74.413,0.139,0.055
1012,"06","f8","gwanhax","1","a","modal","L",66,7.413,2.722,-11.187,13.151,27.196,12.199,12.249,8.106,22.039,40.499,42.454,44.773,46.148,161.121,340.575,1639.17,174.659,63.866,0.134,0.059
1012,"07","f8","gwanhax","1","a","modal","L",66,8.751,2.639,-11.798,13.042,28.565,11.291,10.192,8.498,21.608,42.925,44.147,45.059,46.092,160.735,330.077,1660.829,158.947,79.797,0.135,0.06
1012,"08","f8","gwanhax","1","a","modal","L",66,9.738,2.741,-12.04,11.693,29.733,10.97,9.327,8.838,20.69,42.556,44.119,44.139,45.215,159.982,325.655,1692.906,133.999,143.614,0.137,0.062
1012,"09","f8","gwanhax","1","a","modal","L",66,9.99,2.814,-12.119,10.316,30.183,10.758,9.377,8.444,20.69,42.556,44.119,44.139,45.215,162.39,308.057,1701.327,174.2,319.709,0.137,0.061
1012,"10","f8","gwanhax","1","a","modal","L",66,9.99,2.814,-12.119,10.316,30.183,10.758,9.377,8.444,20.69,42.556,44.119,44.139,45.215,161.759,308.057,1701.327,174.2,319.709,0.137,0.01
1013,"01","f8","gwanhax","2","a","modal","F",104,9.151,0.46,-10.896,9.529,27.91,10.501,11.483,5.122,21.306,44.682,49.481,48.595,48.913,161.459,312.885,1708.444,127.357,115.174,0.07,0.037
1013,"02","f8","gwanhax","2","a","modal","F",104,9.151,0.46,-10.896,9.529,27.91,10.501,11.483,5.122,21.306,44.682,49.481,48.595,48.913,162.434,323.501,1769.126,137.806,102.621,0.083,0.065
1013,"03","f8","gwanhax","2","a","modal","F",104,11.022,1.161,-13.032,10.014,24.781,11.179,12.485,4.695,21.306,44.682,49.481,48.595,48.913,162.935,324.762,1741.984,163.689,92.352,0.077,0.067
1013,"04","f8","gwanhax","2","a","modal","F",104,11.312,1.132,-13.355,10.264,24.756,11.668,12.92,5.347,22.091,40.727,47.309,47.43,48.56,162.202,338.974,1710.521,186.972,111.958,0.074,0.068
1013,"05","f8","gwanhax","2","a","modal","F",104,11.145,1.029,-12.855,10.935,25.459,12.256,12.201,6.234,21.779,41.798,47.652,47.361,47.763,160.972,333.087,1672.684,162.768,96.399,0.073,0.056
1013,"06","f8","gwanhax","2","a","modal","F",104,10.592,0.755,-12.338,10.153,26.625,11.549,9.345,6.89,22.028,46.289,50.442,49.091,48.961,160.489,311.585,1664.173,121.47,85.301,0.072,0.06
1013,"07","f8","gwanhax","2","a","modal","F",104,8.844,0.262,-11.154,9.158,28.461,9.869,8.645,5.629,21.486,48.788,52.321,50.491,50.395,159.645,297.045,1709.969,84.336,114.082,0.067,0.055
1013,"08","f8","gwanhax","2","a","modal","F",104,6.722,-0.141,-8.59,8.473,30.737,8.783,11.435,3.753,20.225,46.195,50.425,49.138,49.415,157.743,291.271,1725.691,75.333,180.015,0.059,0.055
1013,"09","f8","gwanhax","2","a","modal","F",104,5.833,-0.406,-6.578,7.954,32.006,8.565,14.35,2.686,19.608,42.749,47.516,47.349,48.005,154.359,280.228,1678.622,81.069,141.736,0.052,0.057
1013,"10","f8","gwanhax","2","a","modal","F",104,5.833,-0.406,-6.578,7.954,32.006,8.565,14.35,2.686,19.608,42.749,47.516,47.349,48.005,152.617,280.228,1678.622,81.069,141.736,0.052,0.034
1014,"01","f8","gwanhax","2","a","modal","L",82,-0.761,3.142,15.19,16.643,2.597,41.054,41.417,29.333,20.976,32.427,38.161,42.884,45.4,150.077,883.341,1672.865,559.3,215.558,0.081,0.027
1014,"02","f8","gwanhax","2","a","modal","L",82,-0.761,3.142,15.19,16.643,2.597,41.054,41.417,29.333,20.976,32.427,38.161,42.884,45.4,154.301,837.958,1413.132,1346.524,261.382,0.109,0.055
1014,"03","f8","gwanhax","2","a","modal","L",82,-0.761,3.142,15.19,16.643,2.597,41.054,41.417,29.333,20.976,32.427,38.161,42.884,45.4,154.974,962.791,1490.616,809.025,361.36,0.104,0.048
1014,"04","f8","gwanhax","2","a","modal","L",82,-2.742,2.892,12.773,18.31,3.56,44.149,41.383,28.496,20.976,32.427,38.161,42.884,45.4,154.419,921.157,1607.788,542.164,314.65,0.092,0.042
1014,"05","f8","gwanhax","2","a","modal","L",82,-2.649,2.717,12.718,19.614,2.763,43.211,41.419,28.468,21.711,33.03,37.815,42.952,45.07,153.055,856.45,1688.3,456.346,177.755,0.086,0.056
1014,"06","f8","gwanhax","2","a","modal","L",82,-1.814,2.628,13.786,18.032,2.821,40.252,40.246,27.769,21.417,31.439,36.839,42.052,44.683,153.707,823.443,1731.473,295.957,127.619,0.075,0.061
1014,"07","f8","gwanhax","2","a","modal","L",82,-0.298,3.157,15.685,15.281,3.451,38.819,40.888,28.53,20.67,31.761,37.718,42.514,45.277,154.158,868.418,1777.441,271.289,129.825,0.065,0.065
1014,"08","f8","gwanhax","2","a","modal","L",82,1.051,3.763,17.546,14.189,2.324,40.494,42.312,31.134,20.219,33.454,40.028,43.916,46.4,154.462,880.615,1802.352,448.225,144.242,0.06,0.059
1014,"09","f8","gwanhax","2","a","modal","L",82,1.538,3.897,18.391,14.362,0.593,42.161,42.811,32.327,20.219,35.509,41.778,45.048,47.164,153.127,911.187,1818.237,718.145,233.314,0.06,0.055
1014,"10","f8","gwanhax","2","a","modal","L",82,1.538,3.897,18.391,14.362,0.593,42.161,42.811,32.327,20.219,35.509,41.778,45.048,47.164,149.387,911.187,1818.237,718.145,233.314,0.06,0.027
1015,"01","f8","gwanhax","3","a","modal","F",135,3.003,-2.879,-2.484,5.737,24.489,8.244,11.75,-1.259,16.904,32.97,39.889,41.973,43.184,155.565,293.547,1806.001,61.214,116.146,0.03,0.026
1015,"02","f8","gwanhax","3","a","modal","F",135,3.003,-2.879,-2.484,5.737,24.489,8.244,11.75,-1.259,16.904,32.97,39.889,41.973,43.184,157.323,297.43,1758.468,74.346,205.754,0.043,0.044
1015,"03","f8","gwanhax","3","a","modal","F",135,6.517,-2.409,-9.136,12.223,20.385,8.118,16.263,2.355,18.991,38.583,43.793,45.835,46.805,157.027,293.753,1752.564,75.391,225.981,0.04,0.045
1015,"04","f8","gwanhax","3","a","modal","F",135,5.701,-2.488,-8.188,13.142,20.378,8.007,16.223,2.279,19.658,38.875,44.109,46.823,47.97,155.646,285.211,1820.413,72.407,263.382,0.038,0.047
1015,"05","f8","gwanhax","3","a","modal","F",135,5.492,-2.187,-6.363,13.222,19.482,8.343,15.172,2.333,19.061,37.437,43.022,44.833,45.81,153.45,277.677,1781.774,96.264,353.674,0.034,0.057
1015,"06","f8","gwanhax","3","a","modal","F",135,5.204,-2.205,-4.009,7.602,21.893,9.855,13.389,0.079,16.047,29.044,36.281,38.188,39.738,151.714,255.106,1712.815,99.231,193.015,0.027,0.059
1015,"07","f8","gwanhax","3","a","modal","F",135,2.344,-2.986,0.684,0.794,23.527,13.196,11.315,-2.724,14.762,29.272,36.941,39.003,40.428,147.927,203.988,1726.999,103.147,202.121,0.022,0.061
1015,"08","f8","gwanhax","3","a","modal","F",135,-1.001,-3.54,3.841,-2.95,28.954,7.921,7.006,-6.329,15.81,30.274,38.733,40.486,41.43,148.646,180.032,1757.088,70.922,171.781,0.019,0.072
1015,"09","f8","gwanhax","3","a","modal","F",135,-1.628,-3.984,3.112,-1.063,34.075,2.743,5.006,-5.482,14.56,29.411,37.922,40.125,41.44,145.947,183.082,1744.126,81.606,99.891,0.017,0.06
1015,"10","f8","gwanhax","3","a","modal","F",135,-1.097,-4.334,3.119,-0.412,36.309,4.358,5.895,-3.052,14.56,29.411,37.922,40.125,41.44,148.473,209.774,1785.035,137.362,255.746,0.017,0.031
1016,"01","f8","gwanhax","3","a","modal","L",63,7.234,-0.242,-3.57,4.6,24.369,12.136,16.607,4.218,19.503,37.121,46.25,47.167,48.237,147.968,275.46,1749.953,141.958,232.892,0.042,0.004
1016,"02","f8","gwanhax","3","a","modal","L",63,7.234,-0.242,-3.57,4.6,24.369,12.136,16.607,4.218,19.503,37.121,46.25,47.167,48.237,151.721,294.979,1661.884,162.158,242.792,0.042,0.059
1016,"03","f8","gwanhax","3","a","modal","L",63,7.234,-0.242,-3.57,4.6,24.369,12.136,16.607,4.218,19.503,37.121,46.25,47.167,48.237,153.459,297.306,1716.056,168.6,260.727,0.047,0.067
1016,"04","f8","gwanhax","3","a","modal","L",63,7.234,-0.242,-3.57,4.6,24.369,12.136,16.607,4.218,19.503,37.121,46.25,47.167,48.237,153.234,292.088,1791.726,162.652,211.822,0.045,0.06
1016,"05","f8","gwanhax","3","a","modal","L",63,10.035,0.014,-8.585,8.351,24.987,11.481,17.454,6.464,19.503,37.121,46.25,47.167,48.237,152.22,279.017,1805.847,154.065,193.194,0.042,0.06
1016,"06","f8","gwanhax","3","a","modal","L",63,9.163,-0.108,-7.027,7.079,25.112,11.595,16.808,5.877,19.732,37.781,46.046,47.181,48.353,151.658,260.409,1772.563,127.868,224.14,0.041,0.062
1016,"07","f8","gwanhax","3","a","modal","L",63,7.179,-0.269,-3.476,4.57,24.695,12.139,16.367,4.515,19.474,37.328,46.348,47.233,48.31,151.64,253.998,1718.917,103.507,215.657,0.039,0.071
1016,"08","f8","gwanhax","3","a","modal","L",63,5.591,-0.338,-0.634,2.47,23.49,12.602,16.587,2.568,19.395,36.366,46.278,47.084,48.054,152.067,266.294,1715.022,130.173,270.382,0.038,0.069
1016,"09","f8","gwanhax","3","a","modal","L",63,5.513,-0.301,-0.08,2.177,22.585,12.852,16.953,1.78,19.395,36.366,46.278,47.084,48.054,150.008,299.279,1653.091,250.309,709.821,0.038,0.061
1016,"10","f8","gwanhax","3","a","modal","L",63,5.513,-0.301,-0.08,2.177,22.585,12.852,16.953,1.78,19.395,36.366,46.278,47.084,48.054,146.409,299.279,1653.091,250.309,709.821,0.038,0
1017,"01","f8","iz","1","i","modal","L",116,8.583,4.856,0.794,15.5,13.893,9.288,23.304,18.661,15.599,32.119,48.056,47.603,46.575,176.44,303.654,1959.535,45.19,103.051,0.196,0.042
1017,"02","f8","iz","1","i","modal","L",116,8.583,4.856,0.794,15.5,13.893,9.288,23.304,18.661,15.599,32.119,48.056,47.603,46.575,169.42,309.541,1954.404,32.798,151.35,0.162,0.088
1017,"03","f8","iz","1","i","modal","L",116,9.264,6.002,2.106,16.962,11.187,12.093,22.76,26.45,17.626,31.492,46.017,45.313,46.412,168.068,314.748,1945.838,21.865,129.922,0.204,0.094
1017,"04","f8","iz","1","i","modal","L",116,9.288,6.106,1.747,15.185,13.518,11.316,22.681,23.171,16.874,33.418,48.015,46.474,47.02,164.146,316.045,1936.108,16.901,93.148,0.22,0.094
1017,"05","f8","iz","1","i","modal","L",116,8.946,5.417,0.664,15.01,14.45,9.816,22.548,18.503,15.486,33.696,49.364,47.419,47.456,160.951,317.359,1985.797,14.236,160.766,0.222,0.083
1017,"06","f8","iz","1","i","modal","L",116,8.256,4.541,0.215,16.213,13.777,8.463,22.931,18.105,16.031,34.154,50.852,49.603,49,158.691,315.084,2201.376,11.808,231.642,0.216,0.077
1017,"07","f8","iz","1","i","modal","L",116,7.928,4.349,0.272,12.271,18.007,8.008,21.542,19.349,15.472,33.163,49.647,48.877,47.047,155.648,307.942,2311.801,12.775,596.895,0.205,0.073
1017,"08","f8","iz","1","i","modal","L",116,7.946,4.278,0.398,13.824,16.353,8.04,23.182,16.837,14.316,29.263,45.371,46.883,44.01,151.292,304.676,2054.932,15.907,1060.596,0.165,0.06
1017,"09","f8","iz","1","i","modal","L",116,8.842,4.012,1.059,19.902,8.213,8.984,27.168,13.099,14.319,25.573,42.336,45.83,42.996,144.919,288.734,2062.376,34.778,772.913,0.14,0.056
1017,"10","f8","iz","1","i","modal","L",116,8.842,4.012,1.059,19.902,8.213,8.984,27.168,13.099,14.319,25.573,42.336,45.83,42.996,141.585,288.734,2062.376,34.778,772.913,0.14,0.037
1018,"01","f8","iz","2","i","modal","L",89,7.965,2.99,1.133,15.868,12.557,8.192,22.593,21.427,17.164,30.337,47.133,48.477,47.083,164.457,303.075,2157.616,18.129,497.903,0.14,0.054
1018,"02","f8","iz","2","i","modal","L",89,7.965,2.99,1.133,15.868,12.557,8.192,22.593,21.427,17.164,30.337,47.133,48.477,47.083,163.715,308.609,1979.894,20.351,219.522,0.121,0.082
1018,"03","f8","iz","2","i","modal","L",89,7.965,2.99,1.133,15.868,12.557,8.192,22.593,21.427,17.164,30.337,47.133,48.477,47.083,162.399,312.456,2068.102,16.578,408.574,0.134,0.082
1018,"04","f8","iz","2","i","modal","L",89,8.921,3.516,1.489,20.481,10.238,9.809,22.152,31.773,16.534,36.385,51.012,49.439,48.898,159.683,314.043,2171.232,13.612,772.722,0.149,0.077
1018,"05","f8","iz","2","i","modal","L",89,8.359,3.111,0.893,18.566,11.56,8.759,21.733,31.688,16.691,35.034,50.076,49.616,48.982,156.667,311.491,2233.253,11.14,629.962,0.158,0.074
1018,"06","f8","iz","2","i","modal","L",89,7.488,2.752,0.77,17.077,12.123,7.577,22.211,26.556,16.882,31.132,47.739,49.046,48.035,153.824,306.796,2073.867,8.81,475.471,0.158,0.066
1018,"07","f8","iz","2","i","modal","L",89,7.195,2.785,1.13,17.231,10.96,7.228,23.815,17.694,17.457,27.968,45.758,48.079,46.253,151.004,300.129,2177.13,13.225,459.073,0.139,0.065
1018,"08","f8","iz","2","i","modal","L",89,7.766,2.938,1.448,13.18,13.747,7.82,23.334,11.765,17.645,26.631,44.627,47.202,44.957,147.375,290.826,2321.417,26.429,398.783,0.114,0.061
1018,"09","f8","iz","2","i","modal","L",89,8.708,3.129,1.319,8.62,16.972,8.902,22.021,9.982,17.943,25.506,43.78,46.469,44.446,142.283,274.146,2218.023,42.67,540.411,0.103,0.071
1018,"10","f8","iz","2","i","modal","L",89,8.708,3.129,1.319,8.62,16.972,8.902,22.021,9.982,17.943,25.506,43.78,46.469,44.446,142.713,274.146,2218.023,42.67,540.411,0.103,0.034
1019,"01","f8","iz","3","i","modal","L",75,9.315,0.715,1.018,6.607,21.253,9.451,19.624,23.639,18.091,29.602,49.754,52.017,50.868,157.219,297.369,2473.763,25.338,328.88,0.067,0.062
1019,"02","f8","iz","3","i","modal","L",75,9.315,0.715,1.018,6.607,21.253,9.451,19.624,23.639,18.091,29.602,49.754,52.017,50.868,158.222,308.266,2115.474,20.832,122.74,0.069,0.072
1019,"03","f8","iz","3","i","modal","L",75,9.315,0.715,1.018,6.607,21.253,9.451,19.624,23.639,18.091,29.602,49.754,52.017,50.868,157.228,309.71,2139.309,18.484,129.005,0.073,0.067
1019,"04","f8","iz","3","i","modal","L",75,9.315,0.715,1.018,6.607,21.253,9.451,19.624,23.639,18.091,29.602,49.754,52.017,50.868,154.816,310.04,2208.535,14.684,258.357,0.078,0.057
1019,"05","f8","iz","3","i","modal","L",75,8.419,0.467,1.083,13.038,16.461,8.51,23.032,24.468,17.562,30.111,50.102,51.965,52.111,153.247,308.057,2368.999,14.791,522.466,0.075,0.053
1019,"06","f8","iz","3","i","modal","L",75,8.423,0.434,1.386,9.248,18.91,8.431,21.693,24.507,17.926,30.122,50.255,52.388,51.942,150.588,303.192,2691.082,18.746,490.742,0.067,0.055
1019,"07","f8","iz","3","i","modal","L",75,9.256,0.648,1.364,5.046,22.153,9.26,19.208,24.647,18.317,30.003,50.05,52.405,50.713,147.275,293.129,2755.899,26.246,307.097,0.058,0.065
1019,"08","f8","iz","3","i","modal","L",75,10.398,1.023,0.517,2.159,25.108,10.581,16.665,22.698,18.311,28.044,48.501,51.046,48.971,143.719,274.292,2727.544,35.368,313.345,0.051,0.07
1019,"09","f8","iz","3","i","modal","L",75,10.728,1.27,0.4,1.737,25.251,11.392,16.022,19.956,18.311,28.044,48.501,51.046,48.971,142.5,256.899,2736.318,74.844,466.896,0.051,0.074
1019,"10","f8","iz","3","i","modal","L",75,10.728,1.27,0.4,1.737,25.251,11.392,16.022,19.956,18.311,28.044,48.501,51.046,48.971,143.309,256.899,2736.318,74.844,466.896,0.051,0.014
102,"01","f3","duh","3","u","breathy","L",162,-0.575,-4.766,5.165,-10.508,40.186,9.854,19.708,1.903,15.769,27.626,41.696,49.007,51.917,240.218,296.027,1777.415,124.224,749.915,0.063,0.074
102,"02","f3","duh","3","u","breathy","L",162,-0.285,-1.016,8.343,-3.796,30.413,17.149,23.757,8.725,16.401,28.292,41.637,48.138,50.152,230.534,322.435,1305.272,118.654,687.33,0.086,0.081
102,"03","f3","duh","3","u","breathy","L",162,1.139,0.656,10.083,-9.684,35.013,20.93,22.935,9.932,17.24,29.43,42.327,49.564,51.673,220.902,309.956,1093.724,86.56,216.618,0.113,0.108
